"TIME","K.kg/m^3"
2022-02-19 12:32:00,0.131266
2022-02-19 12:47:00,0.131086
2022-02-19 13:02:00,0.130923
2022-02-19 13:17:00,0.130773
2022-02-19 13:32:00,0.130618
2022-02-19 13:47:00,0.130541
2022-02-19 14:02:00,0.130484
2022-02-19 14:17:00,0.130544
2022-02-19 14:32:00,0.13056
2022-02-19 14:47:00,0.130571
2022-02-19 15:02:00,0.130606
2022-02-19 15:17:00,0.130708
2022-02-19 15:32:00,0.130759
2022-02-19 15:47:00,0.130821
2022-02-19 16:02:00,0.130928
2022-02-19 16:17:00,0.131041
2022-02-19 16:32:00,0.131174
2022-02-19 16:47:00,0.131303
2022-02-19 17:02:00,0.131441
2022-02-19 17:17:00,0.131565
2022-02-19 17:32:00,0.131753
2022-02-19 17:47:00,0.13186
2022-02-19 18:02:00,0.132009
2022-02-19 18:17:00,0.13219
2022-02-19 18:32:00,0.132351
2022-02-19 18:47:00,0.132484
2022-02-19 19:02:00,0.132624
2022-02-19 19:17:00,0.132711
2022-02-19 19:32:00,0.132782
2022-02-19 19:47:00,0.132875
2022-02-19 20:02:00,0.132996
2022-02-19 20:17:00,0.133059
2022-02-19 20:32:00,0.133037
2022-02-19 20:47:00,0.133128
2022-02-19 21:02:00,0.13317
2022-02-19 21:17:00,0.133207
2022-02-19 21:32:00,0.133227
2022-02-19 21:47:00,0.133331
2022-02-19 22:02:00,0.133354
2022-02-19 22:17:00,0.133389
2022-02-19 22:32:00,0.133391
2022-02-19 22:47:00,0.13343
2022-02-19 23:02:00,0.133395
2022-02-19 23:17:00,0.133471
2022-02-19 23:32:00,0.133579
2022-02-19 23:47:00,0.133604
2022-02-20 00:02:00,0.133675
2022-02-20 00:17:00,0.13368
2022-02-20 00:32:00,0.1337
2022-02-20 00:47:00,0.133729
2022-02-20 01:02:00,0.133785
2022-02-20 01:17:00,0.133773
2022-02-20 01:32:00,0.133818
2022-02-20 01:47:00,0.133915
2022-02-20 02:02:00,0.133956
2022-02-20 02:17:00,0.133865
2022-02-20 02:32:00,0.133856
2022-02-20 02:47:00,0.13383
2022-02-20 03:02:00,0.133826
2022-02-20 03:17:00,0.133859
2022-02-20 03:32:00,0.133837
2022-02-20 03:47:00,0.133848
2022-02-20 04:02:00,0.133836
2022-02-20 04:17:00,0.133851
2022-02-20 04:32:00,0.133863
2022-02-20 04:47:00,0.133855
2022-02-20 05:02:00,0.133905
2022-02-20 05:17:00,0.133904
2022-02-20 05:32:00,0.133896
2022-02-20 05:47:00,0.133856
2022-02-20 06:02:00,0.133918
2022-02-20 06:17:00,0.133958
2022-02-20 06:32:00,0.133979
2022-02-20 06:47:00,0.134045
2022-02-20 07:02:00,0.13402
2022-02-20 07:17:00,0.134027
2022-02-20 07:32:00,0.133997
2022-02-20 07:47:00,0.133856
2022-02-20 08:02:00,0.133846
2022-02-20 08:17:00,0.1338
2022-02-20 08:32:00,0.133684
2022-02-20 08:47:00,0.133525
2022-02-20 09:02:00,0.133432
2022-02-20 09:17:00,0.133268
2022-02-20 09:32:00,0.133072
2022-02-20 09:47:00,0.132911
2022-02-20 10:02:00,0.132574
2022-02-20 10:17:00,0.132114
2022-02-20 10:32:00,0.131659
2022-02-20 10:47:00,0.131431
2022-02-20 11:02:00,0.131205
2022-02-20 11:17:00,0.131025
2022-02-20 11:32:00,0.130866
2022-02-20 11:47:00,0.13076
2022-02-20 12:02:00,0.13056
2022-02-20 12:17:00,0.130301
2022-02-20 12:32:00,0.12995
2022-02-20 12:47:00,0.129613
2022-02-20 13:02:00,0.129207
2022-02-20 13:17:00,0.128765
2022-02-20 13:32:00,0.128418
2022-02-20 13:47:00,0.128101
2022-02-20 14:02:00,0.127961
2022-02-20 14:17:00,0.127829
2022-02-20 14:32:00,0.127705
2022-02-20 14:47:00,0.12767
2022-02-20 15:02:00,0.127688
2022-02-20 15:17:00,0.127734
2022-02-20 15:32:00,0.127769
2022-02-20 15:47:00,0.12785
2022-02-20 16:02:00,0.128105
2022-02-20 16:17:00,0.128323
2022-02-20 16:32:00,0.128605
2022-02-20 16:47:00,0.12886
2022-02-20 17:02:00,0.129164
2022-02-20 17:17:00,0.129584
2022-02-20 17:32:00,0.129839
2022-02-20 17:47:00,0.130164
2022-02-20 18:02:00,0.130453
2022-02-20 18:17:00,0.130707
2022-02-20 18:32:00,0.13104
2022-02-20 18:47:00,0.131258
2022-02-20 19:02:00,0.131508
2022-02-20 19:17:00,0.131779
2022-02-20 19:32:00,0.132079
2022-02-20 19:47:00,0.132322
2022-02-20 20:02:00,0.132452
2022-02-20 20:17:00,0.132741
2022-02-20 20:32:00,0.132978
2022-02-20 20:47:00,0.133194
2022-02-20 21:02:00,0.133369
2022-02-20 21:17:00,0.133492
2022-02-20 21:32:00,0.133639
2022-02-20 21:47:00,0.133732
2022-02-20 22:02:00,0.133736
2022-02-20 22:17:00,0.13375
2022-02-20 22:32:00,0.133833
2022-02-20 22:47:00,0.134069
2022-02-20 23:02:00,0.134006
2022-02-20 23:17:00,0.134097
2022-02-20 23:32:00,0.1342
2022-02-20 23:47:00,0.134256
2022-02-21 00:02:00,0.134374
2022-02-21 00:17:00,0.134398
2022-02-21 00:32:00,0.134471
2022-02-21 00:47:00,0.134532
2022-02-21 01:02:00,0.134633
2022-02-21 01:17:00,0.134666
2022-02-21 01:32:00,0.134769
2022-02-21 01:47:00,0.134819
2022-02-21 02:02:00,0.134848
2022-02-21 02:17:00,0.134841
2022-02-21 02:32:00,0.134794
2022-02-21 02:47:00,0.134805
2022-02-21 03:02:00,0.134761
2022-02-21 03:17:00,0.134669
2022-02-21 03:32:00,0.13457
2022-02-21 03:47:00,0.134527
2022-02-21 04:02:00,0.134441
2022-02-21 04:17:00,0.134389
2022-02-21 04:32:00,0.134365
2022-02-21 04:47:00,0.134259
2022-02-21 05:02:00,0.134325
2022-02-21 05:17:00,0.134289
2022-02-21 05:32:00,0.134225
2022-02-21 05:47:00,0.134212
2022-02-21 06:02:00,0.134214
2022-02-21 06:17:00,0.134361
2022-02-21 06:32:00,0.134386
2022-02-21 06:47:00,0.134423
2022-02-21 07:02:00,0.134465
2022-02-21 07:17:00,0.134497
2022-02-21 07:32:00,0.134498
2022-02-21 07:47:00,0.134428
2022-02-21 08:02:00,0.134343
2022-02-21 08:17:00,0.134211
2022-02-21 08:32:00,0.133996
2022-02-21 08:47:00,0.133779
2022-02-21 09:02:00,0.133537
2022-02-21 09:17:00,0.133308
2022-02-21 09:32:00,0.133092
2022-02-21 09:47:00,0.132712
2022-02-21 10:02:00,0.132345
2022-02-21 10:17:00,0.132
2022-02-21 10:32:00,0.131773
2022-02-21 10:47:00,0.131546
2022-02-21 11:02:00,0.131272
2022-02-21 11:17:00,0.131037
2022-02-21 11:32:00,0.130807
2022-02-21 11:47:00,0.130505
2022-02-21 12:02:00,0.130118
2022-02-21 12:17:00,0.129732
2022-02-21 12:32:00,0.129223
2022-02-21 12:47:00,0.128765
2022-02-21 13:02:00,0.128338
2022-02-21 13:17:00,0.127898
2022-02-21 13:32:00,0.127602
2022-02-21 13:47:00,0.127362
2022-02-21 14:02:00,0.127157
2022-02-21 14:17:00,0.127012
2022-02-21 14:32:00,0.126951
2022-02-21 14:47:00,0.126929
2022-02-21 15:02:00,0.126955
2022-02-21 15:17:00,0.127063
2022-02-21 15:32:00,0.127131
2022-02-21 15:47:00,0.127245
2022-02-21 16:02:00,0.12736
2022-02-21 16:17:00,0.127063
2022-02-21 16:32:00,0.127404
2022-02-21 16:47:00,0.127648
2022-02-21 17:02:00,0.12791
2022-02-21 17:17:00,0.128178
2022-02-21 17:32:00,0.128603
2022-02-21 17:47:00,0.128981
2022-02-21 18:02:00,0.129412
2022-02-21 18:17:00,0.129758
2022-02-21 18:32:00,0.130283
2022-02-21 18:47:00,0.130838
2022-02-21 19:02:00,0.131341
2022-02-21 19:17:00,0.131869
2022-02-21 19:32:00,0.132282
2022-02-21 19:47:00,0.132726
2022-02-21 20:02:00,0.133061
2022-02-21 20:17:00,0.133341
2022-02-21 20:32:00,0.133544
2022-02-21 20:47:00,0.133687
2022-02-21 21:02:00,0.133874
2022-02-21 21:17:00,0.133877
2022-02-21 21:32:00,0.134031
2022-02-21 21:47:00,0.134031
2022-02-21 22:02:00,0.134046
2022-02-21 22:17:00,0.13398
2022-02-21 22:32:00,0.134026
2022-02-21 22:47:00,0.134074
2022-02-21 23:02:00,0.134153
2022-02-21 23:17:00,0.134161
2022-02-21 23:32:00,0.134164
2022-02-21 23:47:00,0.134228
2022-02-22 00:02:00,0.134251
2022-02-22 00:17:00,0.134304
2022-02-22 00:32:00,0.134359
2022-02-22 00:47:00,0.134437
2022-02-22 01:02:00,0.134484
2022-02-22 01:17:00,0.134569
2022-02-22 01:32:00,0.134609
2022-02-22 01:47:00,0.134685
2022-02-22 02:02:00,0.134723
2022-02-22 02:17:00,0.134768
2022-02-22 02:32:00,0.134852
2022-02-22 02:47:00,0.134889
2022-02-22 03:02:00,0.13497
2022-02-22 03:17:00,0.134996
2022-02-22 03:32:00,0.135122
2022-02-22 03:47:00,0.135191
2022-02-22 04:02:00,0.135184
2022-02-22 04:17:00,0.135138
2022-02-22 04:32:00,0.135193
2022-02-22 04:47:00,0.135259
2022-02-22 05:02:00,0.135278
2022-02-22 05:17:00,0.135244
2022-02-22 05:32:00,0.135199
2022-02-22 05:47:00,0.135155
2022-02-22 06:02:00,0.135121
2022-02-22 06:17:00,0.135214
2022-02-22 06:32:00,0.135122
2022-02-22 06:47:00,0.135111
2022-02-22 07:02:00,0.135108
2022-02-22 07:17:00,0.134963
2022-02-22 07:32:00,0.134913
2022-02-22 07:47:00,0.134879
2022-02-22 08:02:00,0.134851
2022-02-22 08:17:00,0.134804
2022-02-22 08:32:00,0.134807
2022-02-22 08:47:00,0.134511
2022-02-22 09:02:00,0.134218
2022-02-22 09:17:00,0.133801
2022-02-22 09:32:00,0.133444
2022-02-22 09:47:00,0.132998
2022-02-22 10:02:00,0.132596
2022-02-22 10:17:00,0.132103
2022-02-22 10:32:00,0.131603
2022-02-22 10:47:00,0.130982
2022-02-22 11:02:00,0.130474
2022-02-22 11:17:00,0.129985
2022-02-22 11:32:00,0.129633
2022-02-22 11:47:00,0.129128
2022-02-22 12:02:00,0.12874
2022-02-22 12:17:00,0.128335
2022-02-22 12:32:00,0.128045
2022-02-22 12:47:00,0.127734
2022-02-22 13:17:00,0.127024
2022-02-22 13:48:00,0.126513
2022-02-22 14:03:00,0.126364
2022-02-22 14:18:00,0.126309
2022-02-22 14:33:00,0.126237
2022-02-22 14:48:00,0.126266
2022-02-22 15:03:00,0.126272
2022-02-22 15:18:00,0.126333
2022-02-22 15:33:00,0.126452
2022-02-22 15:48:00,0.126558
2022-02-22 16:03:00,0.126816
2022-02-22 16:18:00,0.127032
2022-02-22 16:33:00,0.127363
2022-02-22 16:48:00,0.127685
2022-02-22 17:03:00,0.128054
2022-02-22 17:18:00,0.12837
2022-02-22 17:33:00,0.128661
2022-02-22 17:48:00,0.128963
2022-02-22 18:03:00,0.129199
2022-02-22 18:18:00,0.12947
2022-02-22 18:33:00,0.129704
2022-02-22 18:48:00,0.12993
2022-02-22 19:03:00,0.130184
2022-02-22 19:18:00,0.130392
2022-02-22 19:33:00,0.130638
2022-02-22 19:48:00,0.13076
2022-02-22 20:03:00,0.130948
2022-02-22 20:18:00,0.13112
2022-02-22 20:33:00,0.131324
2022-02-22 20:48:00,0.131483
2022-02-22 21:03:00,0.131591
2022-02-22 21:18:00,0.131762
2022-02-22 21:33:00,0.131871
2022-02-22 21:48:00,0.132049
2022-02-22 22:03:00,0.132181
2022-02-22 22:18:00,0.132318
2022-02-22 22:33:00,0.132405
2022-02-22 22:48:00,0.132541
2022-02-22 23:03:00,0.132645
2022-02-22 23:18:00,0.132762
2022-02-22 23:33:00,0.132874
2022-02-22 23:48:00,0.132972
2022-02-23 00:03:00,0.133036
2022-02-23 00:18:00,0.133115
2022-02-23 00:33:00,0.133205
2022-02-23 00:48:00,0.133275
2022-02-23 01:03:00,0.133328
2022-02-23 01:18:00,0.133405
2022-02-23 01:33:00,0.133473
2022-02-23 01:48:00,0.133445
2022-02-23 02:03:00,0.133476
2022-02-23 02:18:00,0.133555
2022-02-23 02:33:00,0.133612
2022-02-23 02:48:00,0.133598
2022-02-23 03:03:00,0.133657
2022-02-23 03:18:00,0.133693
2022-02-23 03:33:00,0.13369
2022-02-23 03:48:00,0.133688
2022-02-23 04:03:00,0.133735
2022-02-23 04:18:00,0.133754
2022-02-23 04:33:00,0.133724
2022-02-23 04:48:00,0.133762
2022-02-23 05:03:00,0.133756
2022-02-23 05:18:00,0.133799
2022-02-23 05:33:00,0.133815
2022-02-23 05:48:00,0.133777
2022-02-23 06:03:00,0.133786
2022-02-23 06:18:00,0.133757
2022-02-23 06:33:00,0.133776
2022-02-23 06:48:00,0.133719
2022-02-23 07:03:00,0.133662
2022-02-23 07:18:00,0.133626
2022-02-23 07:33:00,0.13357
2022-02-23 07:48:00,0.133539
2022-02-23 08:03:00,0.133532
2022-02-23 08:18:00,0.133456
2022-02-23 08:33:00,0.133359
2022-02-23 08:48:00,0.133052
2022-02-23 09:03:00,0.132722
2022-02-23 09:18:00,0.132331
2022-02-23 09:33:00,0.131935
2022-02-23 09:48:00,0.131475
2022-02-23 10:03:00,0.130954
2022-02-23 10:18:00,0.130449
2022-02-23 10:33:00,0.129919
2022-02-23 10:48:00,0.129271
2022-02-23 11:03:00,0.128677
2022-02-23 11:18:00,0.128123
2022-02-23 11:33:00,0.127628
2022-02-23 11:48:00,0.127109
2022-02-23 12:03:00,0.126653
2022-02-23 12:18:00,0.126241
2022-02-23 12:33:00,0.125914
2022-02-23 12:48:00,0.125468
2022-02-23 13:03:00,0.12517
2022-02-23 13:18:00,0.124849
2022-02-23 13:33:00,0.124638
2022-02-23 13:48:00,0.124416
2022-02-23 14:03:00,0.124272
2022-02-23 14:18:00,0.124169
2022-02-23 14:33:00,0.1241
2022-02-23 14:48:00,0.124038
2022-02-23 15:03:00,0.124042
2022-02-23 15:18:00,0.124058
2022-02-23 15:33:00,0.124123
2022-02-23 15:48:00,0.125438
2022-02-23 16:03:00,0.124049
2022-02-23 16:18:00,0.12419
2022-02-23 16:33:00,0.124432
2022-02-23 16:48:00,0.124692
2022-02-23 17:03:00,0.125002
2022-02-23 17:18:00,0.125318
2022-02-23 17:33:00,0.125635
2022-02-23 17:48:00,0.125923
2022-02-23 18:03:00,0.126196
2022-02-23 18:18:00,0.126468
2022-02-23 18:33:00,0.126739
2022-02-23 18:48:00,0.127033
2022-02-23 19:03:00,0.127332
2022-02-23 19:18:00,0.127625
2022-02-23 19:33:00,0.127851
2022-02-23 19:48:00,0.12814
2022-02-23 20:03:00,0.128364
2022-02-23 20:18:00,0.12859
2022-02-23 20:33:00,0.12879
2022-02-23 20:48:00,0.128973
2022-02-23 21:03:00,0.129143
2022-02-23 21:18:00,0.129273
2022-02-23 21:33:00,0.129432
2022-02-23 21:48:00,0.129549
2022-02-23 22:03:00,0.129683
2022-02-23 22:18:00,0.129792
2022-02-23 22:33:00,0.129938
2022-02-23 22:48:00,0.130061
2022-02-23 23:03:00,0.130164
2022-02-23 23:18:00,0.13029
2022-02-23 23:33:00,0.130425
2022-02-23 23:48:00,0.130498
2022-02-24 00:03:00,0.130644
2022-02-24 00:18:00,0.13074
2022-02-24 00:33:00,0.130846
2022-02-24 00:48:00,0.130949
2022-02-24 01:03:00,0.131057
2022-02-24 01:18:00,0.131183
2022-02-24 01:33:00,0.131252
2022-02-24 01:48:00,0.131355
2022-02-24 02:03:00,0.131405
2022-02-24 02:18:00,0.131546
2022-02-24 02:33:00,0.131611
2022-02-24 02:48:00,0.131693
2022-02-24 03:03:00,0.131719
2022-02-24 03:18:00,0.13181
2022-02-24 03:33:00,0.131855
2022-02-24 03:48:00,0.131854
2022-02-24 04:03:00,0.131951
2022-02-24 04:18:00,0.131978
2022-02-24 04:33:00,0.131975
2022-02-24 04:48:00,0.132039
2022-02-24 05:03:00,0.132109
2022-02-24 05:18:00,0.132124
2022-02-24 05:33:00,0.132067
2022-02-24 05:48:00,0.132111
2022-02-24 06:03:00,0.132103
2022-02-24 06:18:00,0.132096
2022-02-24 06:33:00,0.132127
2022-02-24 06:48:00,0.132081
2022-02-24 07:03:00,0.131999
2022-02-24 07:18:00,0.131956
2022-02-24 07:33:00,0.131844
2022-02-24 07:48:00,0.131856
2022-02-24 08:03:00,0.131688
2022-02-24 08:18:00,0.13156
2022-02-24 08:33:00,0.13134
2022-02-24 08:48:00,0.131072
2022-02-24 09:03:00,0.130661
2022-02-24 09:18:00,0.130209
2022-02-24 09:33:00,0.12973
2022-02-24 09:48:00,0.129289
2022-02-24 10:03:00,0.12884
2022-02-24 10:18:00,0.128428
2022-02-24 10:33:00,0.127973
2022-02-24 10:48:00,0.127468
2022-02-24 11:03:00,0.127075
2022-02-24 11:18:00,0.126654
2022-02-24 11:33:00,0.126263
2022-02-24 11:48:00,0.125764
2022-02-24 12:03:00,0.125295
2022-02-24 12:18:00,0.124962
2022-02-24 12:33:00,0.124598
2022-02-24 12:48:00,0.124267
2022-02-24 13:03:00,0.123966
2022-02-24 13:18:00,0.123744
2022-02-24 13:33:00,0.123502
2022-02-24 13:48:00,0.12332
2022-02-24 14:03:00,0.123163
2022-02-24 14:18:00,0.122987
2022-02-24 14:33:00,0.122837
2022-02-24 14:48:00,0.122847
2022-02-24 15:03:00,0.122778
2022-02-24 15:18:00,0.122736
2022-02-24 15:33:00,0.122801
2022-02-24 15:48:00,0.122875
2022-02-24 16:03:00,0.123012
2022-02-24 16:18:00,0.123219
2022-02-24 16:33:00,0.123475
2022-02-24 16:48:00,0.123716
2022-02-24 17:03:00,0.124017
2022-02-24 17:18:00,0.12429
2022-02-24 17:33:00,0.124606
2022-02-24 17:48:00,0.124906
2022-02-24 18:03:00,0.125206
2022-02-24 18:18:00,0.125521
2022-02-24 18:33:00,0.125799
2022-02-24 18:48:00,0.126096
2022-02-24 19:03:00,0.126428
2022-02-24 19:18:00,0.126691
2022-02-24 19:33:00,0.12698
2022-02-24 19:48:00,0.127292
2022-02-24 20:03:00,0.127511
2022-02-24 20:18:00,0.127764
2022-02-24 20:33:00,0.128024
2022-02-24 20:48:00,0.128249
2022-02-24 21:03:00,0.128429
2022-02-24 21:18:00,0.12865
2022-02-24 21:33:00,0.128835
2022-02-24 21:48:00,0.129074
2022-02-24 22:03:00,0.129202
2022-02-24 22:18:00,0.129344
2022-02-24 22:33:00,0.129505
2022-02-24 22:48:00,0.129589
2022-02-24 23:03:00,0.129729
2022-02-24 23:18:00,0.129786
2022-02-24 23:33:00,0.129906
2022-02-24 23:48:00,0.130005
2022-02-25 00:03:00,0.130036
2022-02-25 00:18:00,0.130091
2022-02-25 00:33:00,0.13005
2022-02-25 00:48:00,0.130127
2022-02-25 01:03:00,0.130113
2022-02-25 01:18:00,0.130136
2022-02-25 01:33:00,0.130201
2022-02-25 01:48:00,0.130235
2022-02-25 02:03:00,0.130309
2022-02-25 02:18:00,0.130345
2022-02-25 02:33:00,0.130387
2022-02-25 02:48:00,0.130448
2022-02-25 03:03:00,0.130472
2022-02-25 03:18:00,0.130487
2022-02-25 03:33:00,0.130522
2022-02-25 03:48:00,0.130584
2022-02-25 04:03:00,0.130616
2022-02-25 04:18:00,0.130637
2022-02-25 04:33:00,0.130729
2022-02-25 04:48:00,0.130717
2022-02-25 05:03:00,0.130742
2022-02-25 05:18:00,0.130733
2022-02-25 05:33:00,0.130745
2022-02-25 05:48:00,0.130733
2022-02-25 06:03:00,0.130725
2022-02-25 06:18:00,0.130771
2022-02-25 06:33:00,0.130719
2022-02-25 06:48:00,0.130707
2022-02-25 07:03:00,0.130704
2022-02-25 07:18:00,0.130687
2022-02-25 07:33:00,0.130626
2022-02-25 07:48:00,0.130552
2022-02-25 08:03:00,0.130533
2022-02-25 08:18:00,0.130422
2022-02-25 08:33:00,0.13029
2022-02-25 08:48:00,0.130031
2022-02-25 09:03:00,0.129698
2022-02-25 09:18:00,0.129364
2022-02-25 09:33:00,0.129058
2022-02-25 09:48:00,0.128607
2022-02-25 10:03:00,0.128326
2022-02-25 10:18:00,0.127866
2022-02-25 10:33:00,0.127558
2022-02-25 10:48:00,0.126988
2022-02-25 11:03:00,0.126489
2022-02-25 11:18:00,0.125986
2022-02-25 11:33:00,0.125526
2022-02-25 11:48:00,0.12504
2022-02-25 12:03:00,0.124566
2022-02-25 12:18:00,0.124174
2022-02-25 12:33:00,0.123795
2022-02-25 12:48:00,0.123441
2022-02-25 13:03:00,0.123102
2022-02-25 13:18:00,0.12289
2022-02-25 13:33:00,0.122642
2022-02-25 13:48:00,0.122506
2022-02-25 14:03:00,0.122378
2022-02-25 14:18:00,0.122315
2022-02-25 14:33:00,0.122308
2022-02-25 14:48:00,0.122215
2022-02-25 15:03:00,0.122272
2022-02-25 15:18:00,0.122301
2022-02-25 15:33:00,0.122419
2022-02-25 15:48:00,0.122563
2022-02-25 16:03:00,0.122761
2022-02-25 16:18:00,0.123035
2022-02-25 16:33:00,0.123317
2022-02-25 16:48:00,0.123528
2022-02-25 17:03:00,0.123825
2022-02-25 17:18:00,0.124062
2022-02-25 17:33:00,0.124234
2022-02-25 17:48:00,0.124473
2022-02-25 18:03:00,0.124733
2022-02-25 18:18:00,0.124975
2022-02-25 18:33:00,0.125313
2022-02-25 18:48:00,0.125485
2022-02-25 19:03:00,0.125709
2022-02-25 19:18:00,0.125918
2022-02-25 19:33:00,0.126145
2022-02-25 19:48:00,0.126323
2022-02-25 20:03:00,0.126511
2022-02-25 20:18:00,0.126726
2022-02-25 20:33:00,0.126882
2022-02-25 20:48:00,0.12707
2022-02-25 21:03:00,0.127243
2022-02-25 21:18:00,0.127416
2022-02-25 21:33:00,0.127568
2022-02-25 21:48:00,0.127733
2022-02-25 22:03:00,0.127849
2022-02-25 22:18:00,0.128041
2022-02-25 22:33:00,0.128166
2022-02-25 22:48:00,0.128289
2022-02-25 23:03:00,0.128419
2022-02-25 23:18:00,0.128507
2022-02-25 23:33:00,0.128624
2022-02-25 23:48:00,0.128708
2022-02-26 00:03:00,0.12882
2022-02-26 00:18:00,0.128852
2022-02-26 00:33:00,0.128887
2022-02-26 00:48:00,0.12896
2022-02-26 01:03:00,0.128996
2022-02-26 01:18:00,0.128962
2022-02-26 01:33:00,0.128976
2022-02-26 01:48:00,0.128987
2022-02-26 02:03:00,0.129114
2022-02-26 02:18:00,0.129172
2022-02-26 02:33:00,0.129267
2022-02-26 02:48:00,0.129347
2022-02-26 03:03:00,0.129559
2022-02-26 03:18:00,0.129706
2022-02-26 03:33:00,0.129893
2022-02-26 03:48:00,0.130119
2022-02-26 04:03:00,0.1303
2022-02-26 04:18:00,0.130505
2022-02-26 04:33:00,0.130642
2022-02-26 04:48:00,0.130838
2022-02-26 05:03:00,0.130996
2022-02-26 05:18:00,0.131098
2022-02-26 05:33:00,0.131315
2022-02-26 05:48:00,0.131308
2022-02-26 06:03:00,0.131382
2022-02-26 06:18:00,0.131333
2022-02-26 06:33:00,0.131341
2022-02-26 06:48:00,0.131329
2022-02-26 07:03:00,0.131338
2022-02-26 07:18:00,0.131441
2022-02-26 07:33:00,0.131503
2022-02-26 07:48:00,0.131531
2022-02-26 08:03:00,0.131603
2022-02-26 08:18:00,0.131621
2022-02-26 08:33:00,0.131621
2022-02-26 08:48:00,0.131668
2022-02-26 09:03:00,0.131635
2022-02-26 09:18:00,0.131507
2022-02-26 09:33:00,0.131355
2022-02-26 09:48:00,0.131275
2022-02-26 10:03:00,0.131182
2022-02-26 10:18:00,0.131094
2022-02-26 10:33:00,0.131161
2022-02-26 10:48:00,0.131031
2022-02-26 11:03:00,0.130819
2022-02-26 11:18:00,0.130679
2022-02-26 11:33:00,0.130531
2022-02-26 11:48:00,0.130436
2022-02-26 12:03:00,0.130214
2022-02-26 12:18:00,0.130084
2022-02-26 12:33:00,0.129923
2022-02-26 12:48:00,0.129817
2022-02-26 13:03:00,0.129659
2022-02-26 13:18:00,0.129436
2022-02-26 13:33:00,0.129341
2022-02-26 13:48:00,0.129169
2022-02-26 14:03:00,0.128999
2022-02-26 14:18:00,0.128946
2022-02-26 14:33:00,0.128859
2022-02-26 14:48:00,0.128711
2022-02-26 15:03:00,0.128621
2022-02-26 15:18:00,0.128574
2022-02-26 15:33:00,0.128541
2022-02-26 15:48:00,0.128537
2022-02-26 16:03:00,0.128643
2022-02-26 16:18:00,0.128693
2022-02-26 16:33:00,0.128719
2022-02-26 16:48:00,0.128825
2022-02-26 17:03:00,0.128904
2022-02-26 17:39:00,0.129402
2022-02-26 17:58:00,0.129685
2022-02-26 18:13:00,0.130091
2022-02-26 18:28:00,0.130469
2022-02-26 18:43:00,0.130738
2022-02-26 18:58:00,0.130948
2022-02-26 19:13:00,0.130956
2022-02-26 19:28:00,0.130993
2022-02-26 19:43:00,0.13103
2022-02-26 19:58:00,0.130964
2022-02-26 20:13:00,0.130863
2022-02-26 20:28:00,0.130837
2022-02-26 20:43:00,0.130835
2022-02-26 20:58:00,0.130709
2022-02-26 21:13:00,0.13065
2022-02-26 21:28:00,0.130605
2022-02-26 21:43:00,0.130577
2022-02-26 21:58:00,0.13066
2022-02-26 22:13:00,0.130565
2022-02-26 22:28:00,0.130731
2022-02-26 22:43:00,0.130713
2022-02-26 22:58:00,0.130656
2022-02-26 23:13:00,0.130557
2022-02-26 23:28:00,0.130542
2022-02-26 23:43:00,0.130455
2022-02-26 23:58:00,0.130589
2022-02-27 00:13:00,0.130396
2022-02-27 00:28:00,0.130406
2022-02-27 00:43:00,0.130381
2022-02-27 00:58:00,0.130401
2022-02-27 01:13:00,0.13013
2022-02-27 01:28:00,0.130067
2022-02-27 01:43:00,0.129847
2022-02-27 01:58:00,0.129702
2022-02-27 02:13:00,0.129601
2022-02-27 02:28:00,0.129582
2022-02-27 02:43:00,0.129581
2022-02-27 02:58:00,0.129523
2022-02-27 03:13:00,0.129542
2022-02-27 03:28:00,0.129486
2022-02-27 03:43:00,0.129466
2022-02-27 03:58:00,0.129514
2022-02-27 04:13:00,0.129469
2022-02-27 04:28:00,0.129564
2022-02-27 04:43:00,0.129638
2022-02-27 04:58:00,0.129721
2022-02-27 05:13:00,0.129882
2022-02-27 05:28:00,0.129982
2022-02-27 05:43:00,0.130057
2022-02-27 05:58:00,0.130103
2022-02-27 06:13:00,0.130115
2022-02-27 06:28:00,0.13007
2022-02-27 06:43:00,0.130092
2022-02-27 06:58:00,0.130008
2022-02-27 07:13:00,0.129972
2022-02-27 07:28:00,0.129826
2022-02-27 07:43:00,0.129754
2022-02-27 07:58:00,0.129611
2022-02-27 08:13:00,0.129562
2022-02-27 08:28:00,0.12938
2022-02-27 08:43:00,0.129233
2022-02-27 08:58:00,0.129149
2022-02-27 09:13:00,0.128947
2022-02-27 09:28:00,0.12868
2022-02-27 09:43:00,0.128234
2022-02-27 09:58:00,0.127687
2022-02-27 10:13:00,0.127414
2022-02-27 10:28:00,0.12719
2022-02-27 10:43:00,0.127047
2022-02-27 10:58:00,0.126996
2022-02-27 11:13:00,0.126798
2022-02-27 11:28:00,0.126446
2022-02-27 11:43:00,0.125862
2022-02-27 11:58:00,0.125357
2022-02-27 12:13:00,0.124998
2022-02-27 12:28:00,0.124764
2022-02-27 12:43:00,0.124511
2022-02-27 12:58:00,0.1243
2022-02-27 13:13:00,0.1241
2022-02-27 13:28:00,0.123873
2022-02-27 13:43:00,0.123658
2022-02-27 13:58:00,0.123516
2022-02-27 14:13:00,0.123448
2022-02-27 14:28:00,0.123431
2022-02-27 14:43:00,0.12348
2022-02-27 14:58:00,0.123461
2022-02-27 15:13:00,0.123557
2022-02-27 15:28:00,0.123575
