"TIME","Oxy.kg/m^3"
2022-01-04 03:34:00,0.00743012
2022-01-04 04:34:00,0.00739416
2022-01-04 05:34:00,0.00783422
2022-01-04 06:34:00,0.00819176
2022-01-04 07:34:00,0.00803477
2022-01-04 08:34:00,0.00764989
2022-01-04 09:34:00,0.00425288
2022-01-04 10:34:00,0.00554612
2022-01-04 11:34:00,0.00497817
2022-01-04 12:34:00,0.00399929
2022-01-04 13:34:00,0.00476125
2022-01-04 14:34:00,0.00502082
2022-01-04 15:34:00,0.00428031
2022-01-04 16:34:00,0.00213976
2022-01-04 17:34:00,0.00398262
2022-01-04 18:34:00,0.00437507
2022-01-04 19:34:00,0.00454828
2022-01-04 20:34:00,0.00592314
2022-01-04 21:34:00,0.00526273
2022-01-04 22:34:00,0.00585249
2022-01-04 23:34:00,0.00637865
2022-01-05 00:34:00,0.00674149
2022-01-05 01:34:00,0.00769316
2022-01-05 02:34:00,0.0079111
2022-01-05 03:34:00,0.00805484
2022-01-05 04:34:00,0.00831413
2022-01-05 05:34:00,0.0093499
2022-01-05 06:34:00,0.00935622
2022-01-05 07:34:00,0.00850756
2022-01-05 08:34:00,0.00858282
2022-01-05 09:34:00,0.00520706
2022-01-05 10:34:00,0.00721238
2022-01-05 11:34:00,0.00587455
2022-01-05 12:34:00,0.0054562
2022-01-05 13:34:00,0.00626094
2022-01-05 14:34:00,0.00548152
2022-01-05 15:34:00,0.00468985
2022-01-05 16:34:00,0.00365626
2022-01-05 18:23:00,0.00386796
2022-01-05 19:23:00,0.00497067
2022-01-05 20:23:00,0.00568253
2022-01-05 21:23:00,0.00603592
2022-01-05 22:23:00,0.00593214
2022-01-05 23:23:00,0.00698633
2022-01-06 00:23:00,0.00727163
2022-01-06 01:23:00,0.00748476
2022-01-06 02:23:00,0.00767906
2022-01-06 03:23:00,0.00858472
2022-01-06 04:23:00,0.00852069
2022-01-06 05:23:00,0.00948308
2022-01-06 06:23:00,0.00918309
2022-01-06 07:23:00,0.00895484
2022-01-06 08:23:00,0.00879968
2022-01-06 09:23:00,0.0045662
2022-01-06 10:23:00,0.00618977
2022-01-06 11:23:00,0.00541535
2022-01-06 12:23:00,0.00536315
2022-01-06 13:23:00,0.00546383
2022-01-06 14:23:00,0.00599566
2022-01-06 15:23:00,0.00494024
2022-01-06 16:23:00,0.00356726
2022-01-06 17:23:00,0.00397768
2022-01-06 18:23:00,0.00356398
2022-01-06 19:23:00,0.0052378
2022-01-06 20:23:00,0.00583667
2022-01-06 21:23:00,0.00628548
2022-01-06 22:23:00,0.00645937
2022-01-06 23:23:00,0.00769955
2022-01-07 00:23:00,0.00866519
2022-01-07 01:23:00,0.0092233
2022-01-07 02:23:00,0.00957885
2022-01-07 03:23:00,0.00976402
2022-01-07 04:23:00,0.00976689
2022-01-07 05:23:00,0.00986307
2022-01-07 06:23:00,0.00998113
2022-01-07 07:23:00,0.00996617
2022-01-07 08:23:00,0.00968599
2022-01-07 09:23:00,0.00567462
2022-01-07 10:23:00,NA
2022-01-07 12:23:00,0.00686178
2022-01-07 13:23:00,0.00692058
2022-01-07 14:23:00,0.00686707
2022-01-07 15:23:00,0.00560416
2022-01-07 16:23:00,0.00406897
2022-01-07 17:23:00,0.00653346
2022-01-07 18:23:00,0.00632617
2022-01-07 19:23:00,0.00726655
2022-01-07 20:23:00,0.00812207
2022-01-07 21:23:00,0.00840145
2022-01-07 22:23:00,0.0086666
2022-01-07 23:23:00,0.00969008
2022-01-08 00:23:00,0.0101093
2022-01-08 01:23:00,0.0108112
2022-01-08 02:23:00,0.011266
2022-01-08 03:23:00,0.0115492
2022-01-08 04:23:00,0.0114646
2022-01-08 05:23:00,0.0110288
2022-01-08 06:23:00,0.0109839
2022-01-08 07:23:00,0.0109985
2022-01-08 08:23:00,0.0108008
2022-01-08 09:23:00,0.00592672
2022-01-08 10:23:00,NA
2022-01-08 12:23:00,0.00946186
2022-01-08 13:23:00,NA
2022-01-08 14:23:00,0.00709244
2022-01-08 15:23:00,0.00811876
2022-01-08 16:23:00,0.0071427
2022-01-08 17:23:00,0.00826787
2022-01-08 18:23:00,0.00869351
2022-01-08 19:23:00,0.00981714
2022-01-08 20:23:00,0.0107802
2022-01-08 21:23:00,0.0115815
2022-01-08 22:23:00,0.0124615
2022-01-08 23:23:00,0.0123313
2022-01-09 00:23:00,0.0122114
2022-01-09 01:23:00,0.0124473
2022-01-09 02:23:00,0.0122402
2022-01-09 03:23:00,0.0122319
2022-01-09 04:23:00,0.0126888
2022-01-09 05:23:00,0.0128033
2022-01-09 06:23:00,0.0135214
2022-01-09 07:23:00,0.0124068
2022-01-09 08:23:00,0.0122064
2022-01-09 09:23:00,0.00608339
2022-01-09 10:23:00,0.00844414
2022-01-09 11:23:00,0.00741013
2022-01-09 12:23:00,0.00693862
2022-01-09 13:23:00,0.00832895
2022-01-09 14:23:00,0.00907194
2022-01-09 15:23:00,0.00890994
2022-01-09 16:23:00,0.00432744
2022-01-09 17:23:00,0.00719387
2022-01-09 18:23:00,0.00709198
2022-01-09 19:23:00,0.00900713
2022-01-09 20:23:00,0.00938058
2022-01-09 21:23:00,0.0100475
2022-01-09 22:23:00,0.0108785
2022-01-09 23:23:00,0.0109882
2022-01-10 00:23:00,0.0116705
2022-01-10 01:23:00,0.0118529
2022-01-10 02:23:00,0.0123526
2022-01-10 03:23:00,0.0117497
2022-01-10 04:23:00,0.0118734
2022-01-10 05:23:00,0.0125483
2022-01-10 06:23:00,0.0120579
2022-01-10 07:23:00,0.0125167
2022-01-10 08:23:00,0.0109114
2022-01-10 09:23:00,0.00553371
2022-01-10 10:23:00,0.00817944
2022-01-10 11:23:00,NA
2022-01-10 12:23:00,0.00501218
2022-01-10 13:23:00,0.00698561
2022-01-10 14:23:00,0.0175516
2022-01-10 15:23:00,0.00716368
2022-01-10 16:23:00,0.00324387
2022-01-10 17:23:00,0.00567932
2022-01-10 18:23:00,0.00508378
2022-01-10 19:23:00,0.00665161
2022-01-10 20:23:00,0.00698811
2022-01-10 21:23:00,0.00746986
2022-01-10 22:23:00,0.00873032
2022-01-10 23:23:00,0.00925294
2022-01-11 00:23:00,0.00977536
2022-01-11 01:23:00,0.00954556
2022-01-11 02:23:00,0.0106316
2022-01-11 03:23:00,0.0109829
2022-01-11 04:23:00,0.0111012
2022-01-11 06:34:00,0.01006
2022-01-11 07:34:00,0.0107411
2022-01-11 08:34:00,0.00850349
2022-01-11 09:34:00,0.00603296
2022-01-11 10:34:00,0.00686164
2022-01-11 11:34:00,0.00735159
2022-01-11 12:34:00,0.00689694
2022-01-11 13:34:00,0.0109364
2022-01-11 14:34:00,0.00831153
2022-01-11 15:34:00,0.00616764
2022-01-11 16:34:00,0.00368709
2022-01-11 17:34:00,0.00529375
2022-01-11 18:34:00,0.00498846
2022-01-11 19:34:00,0.00620854
2022-01-11 20:34:00,0.00734066
2022-01-11 21:34:00,0.0081912
2022-01-11 22:34:00,0.00935549
2022-01-11 23:34:00,0.00979539
2022-01-12 00:34:00,0.009621
2022-01-12 01:34:00,0.0108876
2022-01-12 02:34:00,0.0111033
2022-01-12 03:34:00,0.011002
2022-01-12 04:34:00,0.011978
2022-01-12 05:34:00,0.0115078
2022-01-12 06:34:00,0.0121292
2022-01-12 07:34:00,0.012009
2022-01-12 08:34:00,0.0107847
2022-01-12 09:34:00,NA
2022-01-12 13:34:00,0.00974967
2022-01-12 14:34:00,0.008495
2022-01-12 15:34:00,0.00610478
2022-01-12 16:34:00,0.00323285
2022-01-12 17:34:00,0.00435638
2022-01-12 18:34:00,0.00470118
2022-01-12 19:34:00,0.00559275
2022-01-12 20:34:00,0.0067829
2022-01-12 21:34:00,0.00724825
2022-01-12 22:34:00,0.00791432
2022-01-12 23:34:00,0.0083059
2022-01-13 00:34:00,0.00878655
2022-01-13 01:34:00,0.0097201
2022-01-13 02:34:00,0.0097044
2022-01-13 03:34:00,0.00931439
2022-01-13 04:34:00,0.00998908
2022-01-13 05:34:00,0.0103014
2022-01-13 06:34:00,0.0115401
2022-01-13 07:34:00,0.0104382
2022-01-13 08:34:00,0.0071365
2022-01-13 09:34:00,NA
2022-01-13 15:34:00,0.00474585
2022-01-13 16:34:00,0.00261024
2022-01-13 17:34:00,0.0043925
2022-01-13 18:34:00,0.00492385
2022-01-13 19:34:00,0.00632966
2022-01-13 20:34:00,0.00677408
2022-01-13 21:34:00,0.00689769
2022-01-13 22:34:00,0.00727022
2022-01-13 23:34:00,0.00782219
2022-01-14 00:34:00,0.00891687
2022-01-14 01:34:00,0.00911508
2022-01-14 02:34:00,0.00982037
2022-01-14 03:34:00,0.0101022
2022-01-14 04:34:00,0.00964894
2022-01-14 05:34:00,0.0102936
2022-01-14 06:34:00,0.0104007
2022-01-14 07:34:00,0.0103642
2022-01-14 08:34:00,0.008623
2022-01-14 09:34:00,NA
2022-01-14 14:34:00,0.00657267
2022-01-14 15:34:00,0.00468249
2022-01-14 16:34:00,0.00221703
2022-01-14 17:34:00,0.00423148
2022-01-14 18:34:00,0.00354493
2022-01-14 19:34:00,0.00411607
2022-01-14 20:34:00,0.00438474
2022-01-14 21:34:00,0.00510943
2022-01-14 22:34:00,0.00562953
2022-01-14 23:34:00,0.00625854
2022-01-15 00:34:00,0.00660931
2022-01-15 01:34:00,0.00698228
2022-01-15 02:34:00,0.00703887
2022-01-15 03:34:00,0.00740415
2022-01-15 04:34:00,0.0075951
2022-01-15 05:34:00,0.00804158
2022-01-15 06:34:00,0.00863524
2022-01-15 07:34:00,0.00844339
2022-01-15 08:34:00,0.00697527
2022-01-15 09:34:00,NA
2022-01-15 13:34:00,0.00535586
2022-01-15 14:34:00,0.00412622
2022-01-15 15:34:00,0.00470403
2022-01-15 16:34:00,0.00339358
2022-01-15 17:34:00,0.00406549
2022-01-15 18:34:00,0.00317195
2022-01-15 19:34:00,0.00425857
2022-01-15 20:34:00,0.0050461
2022-01-15 21:34:00,0.00565322
2022-01-15 22:34:00,0.00586353
2022-01-15 23:34:00,0.0059195
2022-01-16 00:34:00,0.00673021
2022-01-16 01:34:00,0.00721649
2022-01-16 02:34:00,0.00783582
2022-01-16 03:34:00,0.00856228
2022-01-16 04:34:00,0.00874003
2022-01-16 05:34:00,0.00957045
2022-01-16 06:34:00,0.00919177
2022-01-16 07:34:00,0.0100123
2022-01-16 08:34:00,0.00941258
2022-01-16 09:34:00,NA
2022-01-16 15:34:00,0.00505077
2022-01-16 16:34:00,0.00408138
2022-01-16 17:34:00,0.00465103
2022-01-16 18:34:00,0.00488098
2022-01-16 19:34:00,0.00640427
2022-01-16 20:34:00,0.00769013
2022-01-16 21:34:00,0.00920462
2022-01-16 22:34:00,0.00921962
2022-01-16 23:34:00,0.0101764
2022-01-17 00:34:00,0.0112416
2022-01-17 01:34:00,0.0108074
2022-01-17 02:34:00,0.00991762
2022-01-17 03:34:00,0.013599
2022-01-17 04:34:00,0.0133853
2022-01-17 05:34:00,0.0112591
2022-01-17 06:34:00,0.0102457
2022-01-17 07:34:00,0.0120029
2022-01-17 08:34:00,0.0107687
2022-01-17 09:34:00,0.00555894
2022-01-17 10:34:00,NA
2022-01-17 15:34:00,0.00523772
2022-01-17 16:34:00,0.00564901
2022-01-17 17:34:00,0.00717724
2022-01-17 18:34:00,0.00710703
2022-01-17 19:34:00,0.00916829
2022-01-17 20:34:00,0.0113507
2022-01-17 21:34:00,0.0125976
2022-01-17 22:34:00,0.0117086
2022-01-17 23:34:00,NA
2022-01-18 00:34:00,0.015215
2022-01-18 01:34:00,NA
2022-01-18 02:34:00,0.015509
2022-01-18 03:34:00,NA
2022-01-18 04:34:00,NA
2022-01-18 05:34:00,0.0140459
2022-01-18 06:34:00,0.0132281
2022-01-18 07:34:00,0.0128515
2022-01-18 08:34:00,0.0129617
2022-01-18 09:34:00,NA
2022-01-18 15:34:00,0.0104942
2022-01-18 16:34:00,0.00503692
2022-01-18 17:34:00,0.00725491
2022-01-18 18:34:00,0.00723969
2022-01-18 19:34:00,0.00795597
2022-01-18 20:34:00,0.00897828
2022-01-18 21:34:00,0.0100981
2022-01-18 22:34:00,0.0110018
2022-01-18 23:34:00,0.0106792
2022-01-19 00:34:00,0.0119706
2022-01-19 01:34:00,0.0113347
2022-01-19 02:34:00,0.0112642
2022-01-19 03:34:00,0.0115497
2022-01-19 04:34:00,0.0138624
2022-01-19 05:34:00,0.0119558
2022-01-19 06:34:00,0.0115984
2022-01-19 07:34:00,0.0124142
2022-01-19 08:34:00,0.0126057
2022-01-19 09:34:00,NA
2022-01-19 11:34:00,0.00875963
2022-01-19 12:34:00,NA
2022-01-19 14:34:00,0.0094676
2022-01-19 15:34:00,0.00764733
2022-01-19 16:34:00,0.00455067
2022-01-19 17:34:00,0.00637679
2022-01-19 18:34:00,0.00578512
2022-01-19 19:34:00,0.00716311
2022-01-19 20:34:00,0.00742631
2022-01-19 21:34:00,0.00792692
2022-01-19 22:34:00,0.00876342
2022-01-19 23:34:00,0.00978607
2022-01-20 00:34:00,0.0112863
2022-01-20 01:34:00,0.0103914
2022-01-20 02:34:00,0.0104705
2022-01-20 03:34:00,0.0117293
2022-01-20 04:34:00,0.0105582
2022-01-20 05:34:00,0.0114186
2022-01-20 06:34:00,0.0118201
2022-01-20 07:34:00,0.00998745
2022-01-20 08:34:00,0.00966657
2022-01-20 09:34:00,0.005402
2022-01-20 10:34:00,NA
2022-01-20 15:34:00,0.00518563
2022-01-20 16:34:00,0.00328042
2022-01-20 17:34:00,0.00432856
2022-01-20 18:34:00,0.00476106
2022-01-20 19:34:00,0.00495887
2022-01-20 20:34:00,0.00604016
2022-01-20 21:34:00,0.00699402
2022-01-20 22:34:00,0.0070751
2022-01-20 23:34:00,0.00759499
2022-01-21 00:34:00,0.00737308
2022-01-21 01:34:00,0.00907407
2022-01-21 02:34:00,0.00867648
2022-01-21 03:34:00,0.0102551
2022-01-21 04:34:00,0.00917687
2022-01-21 05:34:00,0.0106019
2022-01-21 06:34:00,0.0103592
2022-01-21 07:34:00,0.00932769
2022-01-21 08:34:00,0.00998145
2022-01-21 09:34:00,NA
2022-01-21 14:34:00,0.00574879
2022-01-21 15:34:00,0.00440659
2022-01-21 16:34:00,0.0021647
2022-01-21 17:34:00,0.00328756
2022-01-21 18:34:00,0.00339056
2022-01-21 19:34:00,0.00425087
2022-01-21 20:34:00,0.00471753
2022-01-21 21:34:00,0.00476528
2022-01-21 22:34:00,0.00516444
2022-01-21 23:34:00,0.00650396
2022-01-22 00:34:00,0.00631611
2022-01-22 01:34:00,0.0097757
2022-01-22 02:34:00,0.00709557
2022-01-22 03:34:00,0.010183
2022-01-22 04:34:00,0.00912392
2022-01-22 05:34:00,0.0106653
2022-01-22 06:34:00,0.0101463
2022-01-22 07:34:00,0.0127171
2022-01-22 08:34:00,0.00852584
2022-01-22 09:34:00,NA
2022-01-22 15:34:00,0.00558592
2022-01-22 16:34:00,0.00205732
2022-01-22 17:34:00,0.0035742
2022-01-22 18:34:00,0.00250505
2022-01-22 19:34:00,0.00397616
2022-01-22 20:34:00,0.00416217
2022-01-22 21:34:00,0.00497254
2022-01-22 22:34:00,0.00535997
2022-01-22 23:34:00,0.00603632
2022-01-23 00:34:00,0.00693151
2022-01-23 01:34:00,0.00668794
2022-01-23 02:34:00,0.00677399
2022-01-23 03:34:00,0.00833588
2022-01-23 04:34:00,0.00786548
2022-01-23 05:34:00,0.00924022
2022-01-23 06:34:00,0.00846279
2022-01-23 07:34:00,0.00818767
2022-01-23 08:34:00,0.00873187
2022-01-23 09:34:00,NA
2022-01-23 15:34:00,0.00398928
2022-01-23 16:34:00,0.00182682
2022-01-23 17:34:00,0.00274025
2022-01-23 18:34:00,0.00235244
2022-01-23 19:34:00,0.00292126
2022-01-23 20:34:00,0.00277772
2022-01-23 21:34:00,0.00356042
2022-01-23 22:34:00,0.00383839
2022-01-23 23:34:00,0.00454458
2022-01-24 00:34:00,0.0058742
2022-01-24 01:34:00,0.00558025
2022-01-24 02:34:00,0.00633626
2022-01-24 03:34:00,0.0071737
2022-01-24 04:34:00,0.00886109
2022-01-24 05:34:00,0.00988727
2022-01-24 06:34:00,0.00845213
2022-01-24 07:34:00,0.00785696
2022-01-24 08:34:00,0.00777503
2022-01-24 09:34:00,NA
2022-01-24 15:34:00,0.00267594
2022-01-24 16:34:00,0.00210842
2022-01-24 17:34:00,0.00229383
2022-01-24 18:34:00,0.00281618
2022-01-24 19:34:00,0.00295916
2022-01-24 20:34:00,0.00357365
2022-01-24 21:34:00,0.00419472
2022-01-24 22:34:00,0.00474347
2022-01-24 23:34:00,0.00558401
2022-01-25 00:34:00,0.00527421
2022-01-25 01:34:00,0.00628996
2022-01-25 02:34:00,0.00693857
2022-01-25 03:34:00,0.00760221
2022-01-25 04:34:00,0.00795895
2022-01-25 05:34:00,0.00714995
2022-01-25 06:34:00,0.00864932
2022-01-25 07:34:00,0.00747606
2022-01-25 08:34:00,0.00823983
2022-01-25 09:34:00,NA
2022-01-25 15:34:00,0.00434812
2022-01-25 16:34:00,0.00241803
2022-01-25 17:34:00,0.00373156
2022-01-25 18:34:00,0.00457982
2022-01-25 19:34:00,0.00515311
2022-01-25 20:34:00,0.00674823
2022-01-25 21:34:00,0.00773935
2022-01-25 22:34:00,0.00770423
2022-01-25 23:34:00,0.0090066
2022-01-26 00:34:00,0.00928294
2022-01-26 01:34:00,0.00884813
2022-01-26 02:34:00,0.00915619
2022-01-26 03:34:00,0.0093866
2022-01-26 04:34:00,0.0101082
2022-01-26 05:34:00,0.00864577
2022-01-26 06:34:00,0.00992971
2022-01-26 07:34:00,0.00870424
2022-01-26 08:34:00,0.00792821
2022-01-26 09:34:00,0.00638
2022-01-26 10:34:00,0.00529742
2022-01-26 11:34:00,0.00597832
2022-01-26 12:34:00,0.00344242
2022-01-26 13:34:00,0.00536302
2022-01-26 14:34:00,0.00486633
2022-01-26 15:34:00,0.00488178
2022-01-26 16:34:00,0.0017127
2022-01-26 17:34:00,0.00258646
2022-01-26 18:34:00,0.00273633
2022-01-26 19:34:00,0.003205
2022-01-26 20:34:00,0.00386965
2022-01-26 21:34:00,0.00341662
2022-01-26 22:34:00,0.00448718
2022-01-26 23:34:00,0.00467669
2022-01-27 00:34:00,0.00469796
2022-01-27 01:34:00,0.00549329
2022-01-27 02:34:00,0.00576411
2022-01-27 03:34:00,0.00568287
2022-01-27 04:34:00,0.00623887
2022-01-27 05:34:00,0.00584124
2022-01-27 06:34:00,0.00608464
2022-01-27 07:34:00,0.00604875
2022-01-27 08:34:00,0.00500593
2022-01-27 09:34:00,0.002379
2022-01-27 10:34:00,NA
2022-01-27 12:34:00,0.00356108
2022-01-27 13:34:00,0.00293233
2022-01-27 14:34:00,0.00293794
2022-01-27 15:34:00,0.0019879
2022-01-27 16:34:00,NA
2022-01-27 17:34:00,0.00192821
2022-01-27 18:34:00,NA
2022-01-27 19:34:00,0.00259037
2022-01-27 20:34:00,0.00236605
2022-01-27 21:34:00,0.0026411
2022-01-27 22:34:00,0.00337622
2022-01-27 23:34:00,0.00390511
2022-01-28 00:34:00,0.00395868
2022-01-28 01:34:00,0.00464258
2022-01-28 02:34:00,0.00546051
2022-01-28 03:34:00,0.00596053
2022-01-28 04:34:00,0.00540539
2022-01-28 05:34:00,0.00569726
2022-01-28 06:34:00,0.00584998
2022-01-28 07:34:00,0.00663244
2022-01-28 08:34:00,0.00693298
2022-01-28 09:34:00,0.002651
2022-01-28 10:34:00,NA
2022-01-28 11:34:00,0.00430114
2022-01-28 12:34:00,0.00353799
2022-01-28 13:34:00,0.0048344
2022-01-28 14:34:00,0.0100188
2022-01-28 15:34:00,0.00454705
2022-01-28 16:34:00,0.00186438
2022-01-28 17:34:00,0.00209381
2022-01-28 18:34:00,0.00292722
2022-01-28 19:34:00,0.00348676
2022-01-28 20:34:00,0.00403104
2022-01-28 21:34:00,0.00545088
2022-01-28 22:34:00,0.00580592
2022-01-28 23:34:00,0.00608255
2022-01-29 00:34:00,0.00716481
2022-01-29 01:34:00,0.00744023
2022-01-29 02:34:00,0.00804093
2022-01-29 03:34:00,0.00757655
2022-01-29 04:34:00,0.00773758
2022-01-29 05:34:00,0.00810971
2022-01-29 06:34:00,0.00919933
2022-01-29 07:34:00,0.00824069
2022-01-29 08:34:00,0.0104173
2022-01-29 09:34:00,NA
2022-01-29 15:34:00,NA
2022-01-29 16:34:00,0.00448436
2022-01-29 17:34:00,0.00605752
2022-01-29 18:34:00,0.00612461
2022-01-29 19:34:00,0.00671193
2022-01-29 20:34:00,0.0080872
2022-01-29 21:34:00,0.00866812
2022-01-29 22:34:00,0.00969072
2022-01-29 23:34:00,0.0128317
2022-01-30 00:34:00,0.0196687
2022-01-30 01:34:00,NA
2022-01-30 02:34:00,NA
2022-01-30 03:34:00,0.018294
2022-01-30 04:34:00,NA
2022-01-30 05:34:00,NA
2022-01-30 06:34:00,NA
2022-01-30 07:34:00,NA
2022-01-30 08:34:00,NA
2022-01-30 09:34:00,0.00988033
2022-01-30 10:34:00,NA
2022-01-30 16:34:00,0.0027659
2022-01-30 17:34:00,0.0032025
2022-01-30 18:34:00,0.00344031
2022-01-30 19:34:00,0.0051293
2022-01-30 20:34:00,0.00558475
2022-01-30 21:34:00,0.00609119
2022-01-30 22:34:00,0.00573384
2022-01-30 23:34:00,0.00758379
2022-01-31 00:34:00,0.00999442
2022-01-31 01:34:00,0.00917854
2022-01-31 02:34:00,0.00776947
2022-01-31 03:34:00,0.0082404
2022-01-31 04:34:00,0.00814033
2022-01-31 05:34:00,0.0115374
2022-01-31 06:34:00,0.00799614
2022-01-31 07:34:00,0.0123114
2022-01-31 08:34:00,0.00840055
2022-01-31 09:34:00,0.00437057
2022-01-31 10:34:00,0.00405795
2022-01-31 11:34:00,0.00518538
2022-01-31 12:34:00,0.00517571
2022-01-31 13:34:00,0.00525053
2022-01-31 14:34:00,0.00602729
2022-01-31 15:34:00,0.00566291
2022-01-31 16:34:00,0.00212386
2022-01-31 17:34:00,0.0036464
2022-01-31 18:34:00,0.00250968
2022-01-31 19:34:00,0.00405827
2022-01-31 20:34:00,0.00414818
2022-01-31 21:34:00,0.00556459
2022-01-31 22:34:00,0.00505795
2022-01-31 23:34:00,0.00596139
2022-02-01 00:34:00,0.00649179
2022-02-01 01:34:00,0.00701908
2022-02-01 02:34:00,0.00773505
2022-02-01 03:34:00,0.00844636
2022-02-01 04:34:00,0.00809301
2022-02-01 05:34:00,0.00906826
2022-02-01 06:34:00,0.0089042
2022-02-01 07:34:00,0.00902959
2022-02-01 08:34:00,0.0116283
2022-02-01 09:34:00,NA
2022-02-01 15:34:00,0.00506317
2022-02-01 16:34:00,0.0024708
2022-02-01 17:34:00,0.00301687
2022-02-01 18:34:00,0.00334638
2022-02-01 19:34:00,0.00456253
2022-02-01 20:34:00,0.0044246
2022-02-01 21:34:00,0.00623613
2022-02-01 22:34:00,0.00723044
2022-02-01 23:34:00,0.00784152
2022-02-02 00:34:00,0.00877583
2022-02-02 01:34:00,0.00913572
2022-02-02 02:34:00,0.00955215
2022-02-02 03:34:00,0.0102151
2022-02-02 04:34:00,0.00968076
2022-02-02 05:34:00,0.0111563
2022-02-02 06:34:00,0.00971233
2022-02-02 07:34:00,0.014264
2022-02-02 08:34:00,0.00990924
2022-02-02 09:34:00,NA
2022-02-02 14:34:00,0.0105616
2022-02-02 15:34:00,0.00417782
2022-02-02 16:34:00,0.00175259
2022-02-02 17:34:00,0.00229972
2022-02-02 18:34:00,0.00209039
2022-02-02 19:34:00,0.00246882
2022-02-02 20:34:00,0.00369571
2022-02-02 21:34:00,0.00340619
2022-02-02 22:34:00,0.00510582
2022-02-02 23:34:00,0.00483553
2022-02-03 00:34:00,0.00406318
2022-02-03 01:34:00,0.00547331
2022-02-03 02:34:00,0.00532454
2022-02-03 03:34:00,0.00613658
2022-02-03 04:34:00,0.01159
2022-02-03 05:34:00,0.00839522
2022-02-03 06:34:00,0.00807203
2022-02-03 07:34:00,0.0101559
2022-02-03 08:34:00,0.00669148
2022-02-03 09:34:00,NA
2022-02-03 11:34:00,0.00946046
2022-02-03 12:34:00,0.00755091
2022-02-03 13:34:00,0.008104
2022-02-03 14:34:00,0.00670784
2022-02-03 15:34:00,0.0063151
2022-02-03 16:34:00,0.00445545
2022-02-03 17:34:00,0.00539202
2022-02-03 18:34:00,0.00604795
2022-02-03 19:34:00,0.00749245
2022-02-03 20:34:00,0.00821905
2022-02-03 21:34:00,0.00829867
2022-02-03 22:34:00,0.00897067
2022-02-03 23:34:00,0.00940912
2022-02-04 00:34:00,0.00933363
2022-02-04 01:34:00,0.0101872
2022-02-04 02:34:00,0.0102818
2022-02-04 03:34:00,0.0113181
2022-02-04 04:34:00,0.0107116
2022-02-04 05:34:00,0.0109894
2022-02-04 06:34:00,0.0106785
2022-02-04 07:34:00,0.00988518
2022-02-04 08:34:00,0.0104747
2022-02-04 09:34:00,0.00524546
2022-02-04 10:34:00,0.00678273
2022-02-04 11:34:00,0.0071577
2022-02-04 12:34:00,0.00680749
2022-02-04 13:34:00,0.00744392
2022-02-04 14:34:00,0.00772171
2022-02-04 15:34:00,0.00620033
2022-02-04 16:34:00,0.00486988
2022-02-04 17:34:00,0.00674395
2022-02-04 18:34:00,0.00662644
2022-02-04 19:34:00,0.0082618
2022-02-04 20:34:00,0.00894047
2022-02-04 21:34:00,0.00892908
2022-02-04 22:34:00,0.00973997
2022-02-04 23:34:00,0.009627
2022-02-05 00:34:00,0.0103441
2022-02-05 01:34:00,0.0101086
2022-02-05 02:34:00,0.0113779
2022-02-05 03:34:00,0.0105926
2022-02-05 04:34:00,0.0113489
2022-02-05 05:34:00,0.0116548
2022-02-05 06:34:00,0.0111506
2022-02-05 07:34:00,0.0107303
2022-02-05 08:34:00,0.0100994
2022-02-05 09:34:00,0.00584257
2022-02-05 10:34:00,0.00788093
2022-02-05 11:34:00,0.0073014
2022-02-05 12:34:00,0.00697263
2022-02-05 13:34:00,0.0079295
2022-02-05 14:34:00,0.0074917
2022-02-05 15:34:00,0.00701528
2022-02-05 16:34:00,0.00680401
2022-02-05 17:34:00,0.00798166
2022-02-05 18:34:00,0.00836658
2022-02-05 19:34:00,0.0100658
2022-02-05 20:34:00,0.0107086
2022-02-05 21:34:00,0.0108376
2022-02-05 22:34:00,0.0112499
2022-02-05 23:34:00,0.0111967
2022-02-06 00:34:00,0.0118256
2022-02-06 01:34:00,0.0123981
2022-02-06 02:34:00,0.0126335
2022-02-06 03:34:00,0.0117404
2022-02-06 04:34:00,0.0119753
2022-02-06 05:34:00,0.0121993
2022-02-06 06:34:00,0.0122703
2022-02-06 07:34:00,0.0127517
2022-02-06 08:34:00,0.0100801
2022-02-06 09:34:00,0.00660166
2022-02-06 10:34:00,0.00928393
2022-02-06 11:34:00,0.0090739
2022-02-06 12:34:00,0.00852622
2022-02-06 13:34:00,0.00931892
2022-02-06 14:34:00,0.00945413
2022-02-06 17:05:00,0.00789233
2022-02-06 18:05:00,0.00842519
2022-02-06 19:05:00,0.00993577
2022-02-06 20:05:00,0.0104968
2022-02-06 21:05:00,0.0116898
2022-02-06 22:05:00,0.0113392
2022-02-06 23:05:00,0.012725
2022-02-07 00:05:00,0.0121921
2022-02-07 01:05:00,0.0120077
2022-02-07 02:05:00,0.0134548
2022-02-07 03:05:00,0.0127693
2022-02-07 04:05:00,0.0127422
2022-02-07 05:05:00,0.0133814
2022-02-07 06:05:00,0.0132095
2022-02-07 07:05:00,0.0121888
2022-02-07 08:05:00,0.0106411
2022-02-07 09:05:00,0.0063273
2022-02-07 10:05:00,0.00766933
2022-02-07 11:05:00,0.00741636
2022-02-07 12:05:00,0.00775269
2022-02-07 13:05:00,0.00835866
2022-02-07 14:05:00,0.00897336
2022-02-07 15:05:00,0.00806445
